order_id,customer_id,order_date,shipping_date,order_status,shipping_city,shipping_state
379,2043,2025-07-13,2025-07-20,Delivered,Dibrugarh,Maharashtra
380,3922,2026-09-05,2026-09-12,Processing,Munger,Andhra Pradesh
381,1881,2026-07-12,2026-07-18,Delivered,Mathura,Telangana
382,3073,2026-06-10,2026-06-11,Delivered,Lucknow,Delhi
383,2876,2026-07-30,2026-08-04,Delivered,Mysore,Andhra Pradesh
384,4492,2025-10-07,2025-10-09,Delivered,Vellore,Telangana
385,3098,2025-08-12,2025-08-13,Delivered,Ulhasnagar,Karnataka
386,553,2026-05-15,2026-05-20,Delivered,Tirupati,Karnataka
387,2246,2025-07-20,2025-07-23,Cancelled,Bilaspur,Kerala
388,694,2026-07-16,2026-07-20,Delivered,Panchkula,Tamil Nadu
389,498,2026-02-20,2026-02-24,Delivered,Ramagundam,Delhi
390,3968,2024-09-20,2024-09-23,Delivered,Visakhapatnam,West Bengal
391,921,2026-03-07,2026-03-13,Delivered,Jaipur,Delhi
392,1444,2025-11-16,2025-11-18,Delivered,Dhanbad,Andhra Pradesh
393,2081,2024-11-24,2024-11-27,Shipped,Burhanpur,Delhi
394,914,2026-05-24,2026-05-29,Shipped,Imphal,Gujarat
395,4050,2024-11-23,2024-11-28,Delivered,Karaikudi,Andhra Pradesh
396,4792,2026-05-05,2026-05-12,Processing,Parbhani,Andhra Pradesh
397,339,2025-02-26,2025-03-02,Delivered,Shimla,Maharashtra
398,103,2026-07-31,2026-08-03,Delivered,Rewa,West Bengal
399,2033,2026-02-06,2026-02-13,Delivered,Howrah,Delhi
400,2848,2026-08-01,2026-08-08,Delivered,Noida,Tamil Nadu
401,1258,2025-05-24,2025-05-27,Cancelled,Bellary,Tamil Nadu
402,2800,2025-07-11,2025-07-15,Delivered,Ahmedabad,Rajasthan
403,957,2024-11-26,2024-11-30,Processing,Howrah,Maharashtra
404,4853,2026-04-02,2026-04-07,Delivered,Giridih,Kerala
405,1264,2024-10-28,2024-10-29,Delivered,Amritsar,Rajasthan
406,2783,2025-11-21,2025-11-22,Processing,Saharsa,Tamil Nadu
407,4036,2024-12-15,2024-12-19,Delivered,Tirupati,Rajasthan
408,4353,2026-07-13,2026-07-19,Shipped,Malegaon,Andhra Pradesh
409,1930,2025-11-01,2025-11-03,Cancelled,Thanjavur,Tamil Nadu
410,408,2026-03-14,2026-03-15,Shipped,Amritsar,Andhra Pradesh
411,4938,2025-06-05,2025-06-11,Delivered,Dhanbad,Tamil Nadu
412,930,2026-01-13,2026-01-18,Delivered,Dhanbad,Delhi
413,975,2026-09-05,2026-09-08,Processing,Muzaffarnagar,Andhra Pradesh
414,4619,2026-01-22,2026-01-28,Processing,Erode,Karnataka
415,659,2025-08-13,2025-08-14,Processing,Latur,Karnataka
416,4620,2026-05-09,2026-05-14,Delivered,Singrauli,Tamil Nadu
417,3206,2025-01-28,2025-02-02,Shipped,Anand,Kerala
418,878,2026-05-23,2026-05-25,Delivered,Kolhapur,Maharashtra
419,1675,2025-01-02,2025-01-09,Delivered,Saharsa,Karnataka
420,314,2024-11-08,2024-11-13,Delivered,Aurangabad,West Bengal
421,1813,2025-05-11,2025-05-16,Shipped,Bardhaman,West Bengal
422,3430,2026-05-08,2026-05-09,Delivered,Delhi,Rajasthan
423,4847,2026-07-27,2026-07-31,Cancelled,Muzaffarnagar,Maharashtra
424,2065,2024-11-14,2024-11-18,Delivered,Vadodara,Gujarat
425,692,2025-06-15,2025-06-18,Delivered,Sambalpur,Gujarat
426,2249,2024-09-24,2024-09-30,Delivered,Mehsana,Delhi
427,3331,2026-09-10,2026-09-15,Delivered,Mahbubnagar,West Bengal
428,576,2025-08-31,2025-09-02,Delivered,Kolhapur,Rajasthan
429,4955,2024-11-30,2024-12-06,Delivered,Aizawl,Maharashtra
430,4211,2025-01-04,2025-01-06,Delivered,Medininagar,Delhi
431,942,2025-03-17,2025-03-18,Delivered,Vellore,Kerala
432,2191,2026-04-10,2026-04-12,Processing,Bhopal,Maharashtra
433,3887,2026-04-29,2026-04-30,Delivered,Machilipatnam,West Bengal
434,1066,2026-06-10,2026-06-15,Delivered,Purnia,Tamil Nadu
435,4073,2025-09-25,2025-09-29,Delivered,Danapur,Delhi
436,2105,2025-10-07,2025-10-11,Processing,Sikar,West Bengal
437,2656,2026-07-25,2026-07-28,Delivered,Bettiah,Andhra Pradesh
438,4148,2025-11-13,2025-11-20,Processing,Alappuzha,Rajasthan
439,2053,2026-09-07,2026-09-14,Shipped,Bhiwani,West Bengal
440,3953,2025-11-15,2025-11-21,Delivered,Nagpur,Rajasthan
441,3534,2024-11-25,2024-12-01,Delivered,Nanded,Andhra Pradesh
442,3098,2025-09-10,2025-09-13,Delivered,Malegaon,Tamil Nadu
443,1026,2025-12-21,2025-12-23,Processing,Udaipur,Kerala
444,3622,2025-08-14,2025-08-18,Cancelled,Raebareli,Maharashtra
445,201,2025-08-28,2025-09-03,Delivered,Jehanabad,Andhra Pradesh
446,2972,2026-03-15,2026-03-19,Shipped,Sultan Pur Majra,Tamil Nadu
447,3346,2026-01-30,2026-02-01,Cancelled,Guwahati,Rajasthan
448,3425,2025-07-21,2025-07-26,Shipped,Gulbarga,Delhi
449,4310,2025-02-10,2025-02-16,Processing,Madhyamgram,Maharashtra
450,4659,2025-05-02,2025-05-09,Shipped,Ratlam,Andhra Pradesh
451,1211,2025-12-01,2025-12-05,Processing,Bhavnagar,Delhi
452,2769,2025-05-27,2025-05-29,Shipped,Morena,Karnataka
453,1927,2025-09-26,2025-09-27,Delivered,Saharanpur,Delhi
454,2889,2025-08-20,2025-08-23,Delivered,Madanapalle,Tamil Nadu
455,607,2026-06-29,2026-06-30,Delivered,Nadiad,Telangana
456,2874,2025-05-06,2025-05-13,Processing,Jamalpur,Tamil Nadu
457,2485,2026-07-01,2026-07-07,Delivered,Proddatur,West Bengal
458,3206,2025-07-01,2025-07-06,Delivered,Ratlam,West Bengal
459,525,2024-10-10,2024-10-11,Cancelled,Ramagundam,Gujarat
460,1474,2024-12-23,2024-12-29,Delivered,Moradabad,West Bengal
461,3275,2026-08-11,2026-08-16,Delivered,Ozhukarai,West Bengal
462,2413,2025-09-28,2025-10-04,Processing,Aurangabad,West Bengal
463,428,2024-11-11,2024-11-18,Delivered,Gudivada,Delhi
464,1605,2026-07-20,2026-07-27,Processing,Tenali,Karnataka
465,886,2025-06-17,2025-06-22,Delivered,Deoghar,Andhra Pradesh
466,4427,2025-11-05,2025-11-07,Delivered,Jodhpur,Rajasthan
467,3618,2026-02-03,2026-02-09,Delivered,Aizawl,Delhi
468,908,2025-10-31,2025-11-04,Shipped,Thane,Telangana
469,3690,2024-10-31,2024-11-04,Delivered,Varanasi,Rajasthan
470,2535,2024-09-21,2024-09-23,Delivered,Firozabad,Karnataka
471,2836,2025-04-15,2025-04-20,Cancelled,Nagaon,Kerala
472,2348,2025-08-31,2025-09-01,Shipped,Karnal,Tamil Nadu
473,1526,2026-01-27,2026-02-03,Delivered,Dhanbad,Kerala
474,826,2026-01-17,2026-01-24,Shipped,Pune,Rajasthan
475,1959,2026-05-12,2026-05-19,Delivered,Giridih,Tamil Nadu
476,4190,2025-02-17,2025-02-18,Shipped,Amravati,West Bengal
477,4095,2024-12-05,2024-12-10,Delivered,Mau,Maharashtra
478,3361,2026-01-23,2026-01-25,Delivered,Rajkot,Maharashtra
479,4425,2026-01-31,2026-02-04,Delivered,Vadodara,Kerala
480,2615,2025-10-06,2025-10-12,Delivered,Tirunelveli,Maharashtra
481,110,2025-12-05,2025-12-11,Shipped,Rewa,Gujarat
482,699,2026-02-13,2026-02-14,Delivered,Jalgaon,Andhra Pradesh
483,108,2025-02-05,2025-02-06,Shipped,Ambattur,Rajasthan
484,2966,2026-07-10,2026-07-17,Delivered,Vellore,Karnataka
485,3576,2025-12-31,2026-01-05,Processing,Kochi,Telangana
486,1856,2026-01-23,2026-01-30,Delivered,Yamunanagar,Karnataka
487,1652,2025-01-26,2025-01-27,Shipped,Ahmedabad,Andhra Pradesh
488,577,2026-05-18,2026-05-25,Delivered,Thiruvananthapuram,Telangana
489,1356,2024-10-03,2024-10-09,Processing,Bhilwara,Maharashtra
490,4423,2026-05-21,2026-05-23,Delivered,Kharagpur,Karnataka
491,4540,2026-02-05,2026-02-12,Delivered,Kolhapur,Telangana
492,1874,2025-04-07,2025-04-14,Processing,Bharatpur,Karnataka
493,1377,2025-03-22,2025-03-27,Delivered,Tumkur,Karnataka
494,564,2024-10-07,2024-10-13,Delivered,Shimla,Delhi
495,2888,2026-08-05,2026-08-09,Delivered,Bally,Andhra Pradesh
496,1341,2025-05-12,2025-05-13,Delivered,Kavali,Delhi
497,95,2025-06-30,2025-07-06,Delivered,Shimla,Delhi
498,2693,2025-04-04,2025-04-05,Delivered,Nadiad,Karnataka
499,4761,2025-11-13,2025-11-15,Delivered,Dhule,Delhi
500,2744,2025-06-26,2025-06-29,Delivered,Nizamabad,Maharashtra
501,202,2025-07-04,2025-07-06,Delivered,Rohtak,Gujarat
502,3114,2025-06-01,2025-06-08,Cancelled,Parbhani,Gujarat
503,1949,2025-07-10,2025-07-15,Shipped,Jamalpur,Gujarat
504,3934,2025-11-08,2025-11-12,Shipped,Raichur,Maharashtra
505,1722,2026-09-08,2026-09-15,Processing,Agartala,Maharashtra
506,2292,2025-10-16,2025-10-22,Delivered,Sagar,West Bengal
507,3375,2025-11-28,2025-12-01,Cancelled,Nagercoil,Tamil Nadu
508,1042,2026-02-08,2026-02-13,Processing,Kozhikode,West Bengal
509,3622,2026-07-13,2026-07-14,Delivered,Shimla,Andhra Pradesh
510,2994,2025-03-04,2025-03-06,Delivered,Katni,Telangana
511,3429,2026-06-24,2026-06-26,Processing,Kadapa,Telangana
512,3099,2025-05-19,2025-05-26,Delivered,Jamnagar,Rajasthan
513,2591,2024-10-10,2024-10-17,Cancelled,Bhalswa Jahangir Pur,Gujarat
514,3057,2025-06-28,2025-06-29,Delivered,Kolkata,Karnataka
515,31,2026-09-05,2026-09-11,Delivered,Latur,Rajasthan
516,3011,2025-01-19,2025-01-25,Delivered,Phagwara,Telangana
517,2895,2025-11-27,2025-12-01,Delivered,Chandrapur,Rajasthan
518,732,2025-05-09,2025-05-14,Shipped,Chinsurah,West Bengal
519,2043,2025-12-25,2025-12-30,Delivered,Jorhat,Andhra Pradesh
520,103,2024-10-12,2024-10-18,Delivered,Nagpur,Gujarat
521,3071,2026-05-03,2026-05-10,Shipped,Imphal,Maharashtra
522,202,2026-06-01,2026-06-08,Delivered,Karimnagar,Rajasthan
523,1997,2026-03-31,2026-04-05,Cancelled,Kavali,Gujarat
524,4748,2025-01-31,2025-02-04,Delivered,Rewa,Gujarat
525,55,2025-09-12,2025-09-13,Cancelled,Bangalore,Maharashtra
526,3371,2024-10-27,2024-11-01,Delivered,Thiruvananthapuram,Telangana
527,116,2025-04-23,2025-04-25,Processing,Madanapalle,Tamil Nadu
528,360,2026-04-30,2026-05-03,Shipped,Tezpur,Kerala
529,4040,2024-10-23,2024-10-26,Shipped,Amroha,West Bengal
530,1295,2025-03-13,2025-03-17,Delivered,Ajmer,Kerala
531,3678,2026-07-05,2026-07-12,Delivered,Gopalpur,West Bengal
532,1779,2026-01-24,2026-01-30,Delivered,Kolkata,Kerala
533,4529,2025-03-24,2025-03-27,Processing,Rajkot,Tamil Nadu
534,2266,2025-08-11,2025-08-14,Delivered,Thanjavur,Tamil Nadu
535,4445,2025-11-26,2025-12-02,Delivered,Bhubaneswar,Andhra Pradesh
536,4955,2025-06-20,2025-06-22,Delivered,Mira-Bhayandar,Maharashtra
537,4980,2026-03-07,2026-03-10,Delivered,Dewas,Kerala
538,1703,2025-06-11,2025-06-16,Delivered,Udaipur,Rajasthan
539,2577,2025-11-28,2025-12-05,Delivered,Bijapur,Tamil Nadu
540,584,2025-02-27,2025-03-04,Processing,Ambattur,Andhra Pradesh
541,656,2026-08-06,2026-08-13,Delivered,Kolhapur,Gujarat
542,2221,2026-08-24,2026-08-28,Delivered,Kavali,Maharashtra
543,2443,2025-04-11,2025-04-18,Delivered,Rajahmundry,Telangana
544,3986,2026-04-24,2026-04-28,Cancelled,Udupi,Telangana
545,1810,2026-07-16,2026-07-22,Cancelled,Maheshtala,Tamil Nadu
546,3110,2024-11-18,2024-11-25,Cancelled,Gorakhpur,Gujarat
547,2298,2025-01-06,2025-01-12,Shipped,Nagercoil,Kerala
548,621,2025-12-09,2025-12-14,Delivered,Panipat,Maharashtra
549,1804,2026-07-24,2026-07-31,Delivered,Rewa,Gujarat
550,1926,2025-06-23,2025-06-27,Processing,Jaunpur,Tamil Nadu
551,2362,2026-06-14,2026-06-17,Cancelled,Jalgaon,Maharashtra
552,4265,2025-11-20,2025-11-25,Delivered,Nadiad,Gujarat
553,4945,2026-08-22,2026-08-24,Delivered,Hapur,Andhra Pradesh
554,3372,2024-12-13,2024-12-19,Cancelled,Loni,Kerala
555,4943,2025-06-27,2025-06-29,Cancelled,Rajahmundry,Gujarat
556,1703,2025-11-02,2025-11-07,Delivered,Begusarai,Rajasthan
557,1404,2026-03-27,2026-04-02,Processing,Karnal,Maharashtra
558,4960,2025-05-03,2025-05-09,Shipped,Jodhpur,Andhra Pradesh
559,599,2025-04-07,2025-04-08,Shipped,Thane,Karnataka
560,2910,2026-05-30,2026-05-31,Cancelled,Bhimavaram,Rajasthan
561,2026,2025-03-17,2025-03-20,Shipped,Bareilly,Kerala
562,2767,2024-11-17,2024-11-22,Delivered,Avadi,Andhra Pradesh
563,3838,2025-06-12,2025-06-13,Delivered,Satara,Gujarat
564,2915,2026-04-28,2026-04-30,Shipped,Malda,Andhra Pradesh
565,3727,2026-03-14,2026-03-17,Processing,Erode,Telangana
566,3314,2025-01-01,2025-01-07,Delivered,Gaya,West Bengal
567,4611,2025-11-14,2025-11-20,Processing,Vijayanagaram,Karnataka
568,1008,2025-09-06,2025-09-11,Processing,Shahjahanpur,Telangana
569,2694,2025-08-27,2025-09-02,Delivered,Kharagpur,Kerala
570,3723,2024-12-01,2024-12-02,Processing,Chandigarh,Delhi
571,4551,2026-02-18,2026-02-19,Delivered,Fatehpur,Gujarat
572,2599,2025-07-05,2025-07-12,Delivered,Rourkela,Delhi
573,3825,2026-05-02,2026-05-08,Delivered,Bardhaman,Karnataka
574,2075,2026-08-04,2026-08-07,Delivered,Malegaon,Kerala
575,2015,2026-04-26,2026-05-02,Delivered,Bhopal,Delhi
576,2492,2025-10-21,2025-10-24,Shipped,Hajipur,Maharashtra
577,155,2024-12-19,2024-12-24,Delivered,Katni,Tamil Nadu
578,1635,2025-01-20,2025-01-24,Shipped,Giridih,Tamil Nadu
579,3029,2026-01-13,2026-01-18,Delivered,Khandwa,Telangana
580,1399,2025-12-05,2025-12-12,Cancelled,Gwalior,Gujarat
581,4803,2025-12-30,2026-01-05,Delivered,New Delhi,Andhra Pradesh
582,2599,2024-10-03,2024-10-06,Shipped,Tadipatri,Andhra Pradesh
583,2328,2025-12-26,2026-01-02,Processing,Srinagar,West Bengal
584,1977,2025-08-22,2025-08-23,Delivered,Allahabad,Maharashtra
585,1606,2025-05-17,2025-05-20,Delivered,Patna,Rajasthan
586,907,2026-03-25,2026-03-27,Delivered,Tadepalligudem,Rajasthan
587,1621,2026-06-18,2026-06-25,Shipped,Cuttack,Kerala
588,4419,2026-08-29,2026-09-01,Delivered,Gandhidham,Tamil Nadu
589,2424,2025-03-13,2025-03-19,Delivered,Malegaon,Gujarat
590,420,2026-05-01,2026-05-05,Delivered,Parbhani,Rajasthan
591,1566,2026-05-18,2026-05-20,Cancelled,Bettiah,Andhra Pradesh
592,4031,2026-09-02,2026-09-05,Delivered,Aizawl,Maharashtra
593,1633,2025-10-12,2025-10-18,Delivered,Mysore,Karnataka
594,603,2026-02-10,2026-02-14,Delivered,Saharanpur,Kerala
595,501,2024-11-01,2024-11-05,Processing,Uluberia,Andhra Pradesh
596,185,2026-01-03,2026-01-04,Processing,Rewa,Maharashtra
597,2941,2025-05-07,2025-05-11,Delivered,Ranchi,Kerala
598,2911,2026-07-17,2026-07-22,Cancelled,Begusarai,West Bengal
599,3349,2025-02-01,2025-02-04,Delivered,Aligarh,West Bengal
600,3338,2025-03-28,2025-03-30,Delivered,Mira-Bhayandar,Maharashtra
601,1252,2025-09-19,2025-09-22,Delivered,Uluberia,Tamil Nadu
602,2355,2025-08-26,2025-08-28,Processing,Kirari Suleman Nagar,West Bengal
603,3992,2025-02-08,2025-02-11,Delivered,Bhubaneswar,Karnataka
604,1418,2026-03-29,2026-03-31,Cancelled,Jalna,Gujarat
605,1408,2025-12-20,2025-12-24,Delivered,Baranagar,Telangana
606,1038,2026-01-19,2026-01-21,Delivered,Jammu,Kerala
607,1634,2026-08-14,2026-08-20,Delivered,Saharsa,West Bengal
608,1479,2026-07-10,2026-07-16,Delivered,Dewas,Maharashtra
609,576,2025-03-30,2025-04-02,Delivered,Srikakulam,Kerala
610,452,2025-07-04,2025-07-06,Delivered,Guwahati,Maharashtra
611,3535,2026-08-07,2026-08-10,Processing,Sangli-Miraj & Kupwad,Telangana
612,3826,2026-02-16,2026-02-18,Delivered,Karawal Nagar,Andhra Pradesh
613,432,2024-12-19,2024-12-23,Delivered,Pondicherry,West Bengal
614,3062,2024-09-30,2024-10-03,Delivered,Siliguri,West Bengal
615,1631,2026-03-02,2026-03-04,Processing,Bhind,Telangana
616,270,2025-12-31,2026-01-05,Delivered,Pali,Maharashtra
617,3177,2026-08-20,2026-08-24,Delivered,Rajkot,Delhi
618,4534,2026-08-25,2026-08-26,Delivered,Kakinada,Telangana
619,2442,2026-07-15,2026-07-17,Delivered,Danapur,West Bengal
620,3997,2024-12-13,2024-12-19,Cancelled,Ajmer,Karnataka
621,1481,2026-03-04,2026-03-08,Delivered,Meerut,Tamil Nadu
622,4211,2026-04-08,2026-04-15,Delivered,Berhampur,Gujarat
623,2290,2026-06-16,2026-06-20,Cancelled,Sangli-Miraj & Kupwad,Andhra Pradesh
624,188,2024-12-03,2024-12-08,Cancelled,Sikar,Delhi
625,3518,2025-12-02,2025-12-08,Delivered,Pondicherry,Karnataka
626,3465,2025-08-27,2025-08-31,Delivered,Jaunpur,Maharashtra
627,684,2025-08-21,2025-08-26,Shipped,Raipur,Gujarat
628,3205,2026-05-11,2026-05-18,Delivered,Secunderabad,Andhra Pradesh
629,1615,2025-01-02,2025-01-09,Delivered,Morbi,Karnataka
630,855,2024-09-18,2024-09-20,Delivered,Jalna,Maharashtra
631,2551,2025-06-13,2025-06-20,Delivered,Dindigul,Karnataka
632,3852,2026-07-20,2026-07-22,Shipped,Pimpri-Chinchwad,Rajasthan
633,4781,2025-04-03,2025-04-06,Processing,Ratlam,Gujarat
634,2555,2024-10-27,2024-10-30,Delivered,Belgaum,Andhra Pradesh
635,3501,2024-09-22,2024-09-29,Cancelled,Burhanpur,West Bengal
636,162,2026-04-17,2026-04-22,Cancelled,Karaikudi,Tamil Nadu
637,2159,2025-10-06,2025-10-07,Processing,Kakinada,West Bengal
638,709,2026-04-19,2026-04-25,Delivered,Sri Ganganagar,Gujarat
639,4137,2026-08-02,2026-08-09,Delivered,Tirunelveli,Karnataka
640,117,2025-12-23,2025-12-25,Delivered,Ambala,Tamil Nadu
641,196,2025-07-25,2025-07-27,Delivered,Sikar,Tamil Nadu
642,4130,2024-10-24,2024-10-25,Cancelled,Nashik,Tamil Nadu
643,3512,2025-04-17,2025-04-19,Delivered,Mahbubnagar,Maharashtra
644,643,2026-05-17,2026-05-18,Cancelled,Darbhanga,Telangana
645,619,2025-07-31,2025-08-07,Delivered,Karnal,Gujarat
646,3165,2025-05-07,2025-05-14,Delivered,Jorhat,Gujarat
647,3153,2026-03-24,2026-03-27,Delivered,Mathura,Maharashtra
648,1944,2026-05-23,2026-05-27,Delivered,Hosur,Andhra Pradesh
649,157,2025-10-15,2025-10-21,Cancelled,Varanasi,Andhra Pradesh
650,1052,2024-11-15,2024-11-22,Delivered,Jamalpur,Rajasthan
651,2418,2026-02-16,2026-02-22,Delivered,Amroha,Telangana
652,1892,2025-01-30,2025-01-31,Delivered,Nashik,Rajasthan
653,2492,2026-07-26,2026-07-31,Delivered,Salem,Telangana
654,1971,2025-03-26,2025-03-29,Delivered,Parbhani,Gujarat
655,2493,2025-07-06,2025-07-09,Delivered,Salem,Gujarat
656,649,2025-11-15,2025-11-20,Delivered,Kozhikode,Telangana
657,529,2025-01-11,2025-01-14,Processing,Navi Mumbai,Tamil Nadu
658,2353,2025-03-19,2025-03-25,Processing,Mirzapur,Delhi
659,2300,2026-05-29,2026-06-02,Processing,Malegaon,Karnataka
660,2352,2024-10-12,2024-10-16,Delivered,Solapur,Andhra Pradesh
661,2703,2026-08-03,2026-08-07,Delivered,Nagaon,Andhra Pradesh
662,4068,2024-12-21,2024-12-28,Processing,Korba,Gujarat
663,3625,2025-08-06,2025-08-10,Delivered,Patiala,Tamil Nadu
664,3119,2025-11-09,2025-11-16,Delivered,Nangloi Jat,Rajasthan
665,1219,2025-03-27,2025-03-29,Delivered,Ghaziabad,Delhi
666,4528,2024-09-27,2024-10-01,Shipped,Sasaram,Andhra Pradesh
667,2383,2025-12-22,2025-12-26,Processing,Shivpuri,Kerala
668,3088,2025-08-16,2025-08-21,Processing,Udaipur,West Bengal
669,209,2024-10-23,2024-10-29,Processing,Lucknow,Telangana
670,4154,2025-06-19,2025-06-22,Delivered,Jodhpur,Rajasthan
671,3801,2025-04-05,2025-04-07,Processing,Dhanbad,Kerala
672,2291,2025-09-21,2025-09-22,Delivered,Sirsa,Telangana
673,4511,2024-12-15,2024-12-18,Delivered,New Delhi,Gujarat
674,4825,2025-04-14,2025-04-21,Processing,Bhopal,Delhi
675,2066,2026-05-28,2026-06-03,Cancelled,Vasai-Virar,Telangana
676,3130,2025-02-05,2025-02-08,Delivered,Berhampore,Kerala
677,1555,2024-09-22,2024-09-29,Cancelled,Jodhpur,Kerala
678,2416,2026-05-04,2026-05-11,Delivered,Bhimavaram,Karnataka
679,1876,2026-04-26,2026-04-29,Delivered,Bilaspur,Rajasthan
680,2191,2026-05-31,2026-06-02,Delivered,Mirzapur,Kerala
681,4011,2025-04-07,2025-04-14,Delivered,Bidar,Telangana
682,4720,2026-01-01,2026-01-04,Shipped,Ajmer,Karnataka
683,1918,2026-01-10,2026-01-17,Delivered,Hapur,Andhra Pradesh
684,453,2025-06-07,2025-06-14,Cancelled,Raipur,Andhra Pradesh
685,2582,2025-12-28,2026-01-04,Delivered,Malda,Maharashtra
686,1259,2025-08-16,2025-08-20,Cancelled,Vijayawada,Karnataka
687,3637,2025-03-20,2025-03-21,Delivered,Amroha,West Bengal
688,3503,2026-04-11,2026-04-14,Shipped,Orai,Karnataka
689,857,2025-10-11,2025-10-13,Delivered,Ajmer,Gujarat
690,2493,2026-07-07,2026-07-12,Delivered,New Delhi,Delhi
691,3492,2025-12-16,2025-12-23,Delivered,Rewa,Andhra Pradesh
692,2926,2024-12-09,2024-12-12,Delivered,Rewa,Kerala
693,4208,2026-05-05,2026-05-10,Delivered,Gandhidham,Andhra Pradesh
694,3409,2025-11-14,2025-11-21,Delivered,Nagpur,Karnataka
695,4091,2025-07-04,2025-07-08,Delivered,Shimla,Tamil Nadu
696,3203,2025-02-26,2025-03-01,Processing,Navi Mumbai,Karnataka
697,3473,2025-02-16,2025-02-19,Delivered,Baranagar,Maharashtra
698,1015,2026-06-19,2026-06-25,Delivered,Dehradun,West Bengal
699,4681,2026-04-07,2026-04-11,Processing,Bellary,Andhra Pradesh
700,3714,2026-03-05,2026-03-08,Shipped,Nadiad,Karnataka
701,1701,2024-11-10,2024-11-13,Cancelled,Bihar Sharif,Gujarat
702,14,2026-05-22,2026-05-26,Delivered,Eluru,Kerala
703,490,2025-02-01,2025-02-05,Delivered,Khandwa,Telangana
704,1783,2025-02-24,2025-02-27,Cancelled,Mumbai,Rajasthan
705,2645,2025-05-06,2025-05-11,Cancelled,Madurai,Andhra Pradesh
706,4836,2026-06-05,2026-06-12,Shipped,Erode,Karnataka
707,1826,2026-05-16,2026-05-20,Delivered,Bihar Sharif,Tamil Nadu
708,2766,2025-01-31,2025-02-07,Cancelled,Dindigul,Delhi
709,767,2025-02-09,2025-02-15,Cancelled,Sasaram,Kerala
710,1005,2025-03-13,2025-03-16,Delivered,Ghaziabad,Kerala
711,3820,2025-07-23,2025-07-25,Delivered,Dhule,West Bengal
712,3094,2026-08-08,2026-08-12,Delivered,Firozabad,Tamil Nadu
713,1539,2025-09-25,2025-09-28,Processing,Chandrapur,Karnataka
714,571,2025-07-16,2025-07-21,Delivered,Burhanpur,Rajasthan
715,4863,2025-11-10,2025-11-15,Cancelled,Guntakal,Tamil Nadu
716,3664,2025-10-19,2025-10-22,Delivered,Lucknow,Maharashtra
717,1210,2025-03-05,2025-03-09,Delivered,Suryapet,Rajasthan
718,2613,2025-11-25,2025-12-01,Delivered,Delhi,Karnataka
719,358,2024-10-09,2024-10-11,Cancelled,Hosur,Karnataka
720,241,2025-03-07,2025-03-14,Shipped,Madanapalle,Kerala
721,1827,2026-09-02,2026-09-03,Delivered,Rewa,Karnataka
722,3861,2026-04-07,2026-04-14,Delivered,Vijayawada,West Bengal
723,3735,2026-05-05,2026-05-07,Delivered,Gangtok,Karnataka
724,3634,2025-02-05,2025-02-12,Processing,Hindupur,Telangana
725,2020,2024-12-15,2024-12-21,Cancelled,Karawal Nagar,Andhra Pradesh
726,2850,2024-11-01,2024-11-06,Delivered,Ozhukarai,Andhra Pradesh
727,2507,2025-12-26,2025-12-30,Delivered,Parbhani,Tamil Nadu
728,2721,2024-11-07,2024-11-08,Cancelled,Bilaspur,Maharashtra
729,254,2024-10-26,2024-11-02,Delivered,Ulhasnagar,Gujarat
730,1028,2025-12-11,2025-12-15,Cancelled,Jodhpur,Maharashtra
731,470,2025-11-13,2025-11-16,Processing,Tirunelveli,Telangana
732,1094,2024-12-26,2024-12-31,Processing,Parbhani,Telangana
733,181,2025-09-25,2025-09-27,Delivered,Kadapa,Delhi
734,4143,2025-02-14,2025-02-19,Delivered,Chandigarh,West Bengal
735,1564,2025-11-08,2025-11-10,Delivered,Amroha,Telangana
736,2358,2026-03-13,2026-03-19,Delivered,Meerut,West Bengal
737,2507,2026-07-08,2026-07-14,Shipped,Thanjavur,Andhra Pradesh
738,1018,2026-02-25,2026-02-26,Shipped,Hajipur,Kerala
739,758,2026-01-06,2026-01-12,Delivered,Gangtok,Tamil Nadu
740,1889,2025-09-23,2025-09-28,Delivered,Amaravati,Gujarat
741,2729,2026-01-08,2026-01-14,Delivered,Ghaziabad,Karnataka
